Row ID+O6G3A1:R6,Order ID/Invoice no.,Order Date,Membership Plan,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sales,months,Profit,Membership cancelled
8428,CA-2020-167017,11/23/2020,First Class,DC-12850,Dan Campbell,Consumer,Roseville,Michigan,Central,OFF-SU-10001935,Office Supplies,88.36,,0.1744,
4773,CA-2020-119746,11/23/2020,Standard Class,CM-12385,Christopher Martinez,Consumer,Chicago,Illinois,Central,FUR-FU-10004909,Furniture,86.464,,-4.04,
8978,CA-2020-156622,11/23/2020,First Class,JP-15460,Jennifer Patt,Corporate,Dallas,Texas,Central,OFF-BI-10003707,Office Supplies,118.104,,-9.156,
3554,CA-2020-107832,11/23/2020,Second Class,FH-14275,Frank Hawley,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10001658,Office Supplies,115.476,,-5.9808,
426,CA-2020-149160,11/23/2020,Second Class,JM-15265,Janet Molinari,Corporate,Canton,Michigan,Central,FUR-FU-10003347,Furniture,116.4,,11.076,
109,CA-2020-119004,11/23/2020,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,107.304,,1.0738,
108,CA-2020-119004,11/23/2020,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,115.992,,2.0994,
8801,CA-2020-148992,11/23/2020,Standard Class,CS-12250,Chris Selesnick,Corporate,Chicago,Illinois,Central,OFF-PA-10004285,Office Supplies,116.688,,3.7408,
4774,CA-2020-119746,11/23/2020,Standard Class,CM-12385,Christopher Martinez,Consumer,Chicago,Illinois,Central,OFF-LA-10001613,Office Supplies,146.52,,4.176,
3381,CA-2020-103156,11/23/2020,First Class,TD-20995,Tamara Dahlen,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10000320,Furniture,138.048,,7.2144,
8975,CA-2020-156622,11/23/2020,First Class,JP-15460,Jennifer Patt,Corporate,Dallas,Texas,Central,OFF-PA-10000477,Office Supplies,133.288,,12.7008,
9266,US-2020-128118,11/24/2020,Standard Class,MY-17380,Maribeth Yedwab,Corporate,Memphis,Tennessee,South,OFF-EN-10003448,Office Supplies,106.848,,24.318,
2593,CA-2020-128300,11/24/2020,Second Class,RS-19765,Roland Schwarz,Corporate,Summerville,South Carolina,South,TEC-PH-10002807,Technology,114.1,,39.55,
4870,CA-2020-131366,11/24/2020,Standard Class,SC-20440,Shaun Chance,Corporate,Lancaster,Pennsylvania,East,TEC-PH-10003437,Technology,126.988,,-14.998,
4468,CA-2020-168641,11/24/2020,Standard Class,KA-16525,Kelly Andreada,Consumer,New York City,New York,East,OFF-EN-10003001,Office Supplies,194.96,,78.9412,
9942,CA-2020-164028,11/24/2020,Standard Class,JL-15835,John Lee,Consumer,San Francisco,California,West,TEC-AC-10001772,Technology,249.58,,87.1962,
4871,CA-2020-131366,11/24/2020,Standard Class,SC-20440,Shaun Chance,Corporate,Lancaster,Pennsylvania,East,OFF-PA-10000675,Office Supplies,265.544,,83.2097,
2594,CA-2020-128300,11/24/2020,Second Class,RS-19765,Roland Schwarz,Corporate,Summerville,South Carolina,South,OFF-BI-10001597,Office Supplies,337.84,,157.3632,
4469,CA-2020-168641,11/24/2020,Standard Class,KA-16525,Kelly Andreada,Consumer,New York City,New York,East,FUR-BO-10000780,Furniture,371.568,,-16.0784,
9746,CA-2020-137505,11/24/2020,Same Day,BP-11290,Beth Paige,Consumer,Los Angeles,California,West,FUR-TA-10000617,Furniture,396.08,,9.102,
4350,CA-2020-169894,11/24/2020,Second Class,MV-17485,Mark Van Huff,Consumer,Mesa,Arizona,West,OFF-ST-10000060,Office Supplies,450.872,,-41.5872,
1493,CA-2020-166436,11/24/2020,Standard Class,TS-21370,Todd Sumrall,Corporate,New York City,New York,East,FUR-CH-10000785,Furniture,1000.292,,173.7408,
3591,CA-2020-146535,11/24/2020,Standard Class,FM-14290,Frank Merwin,Home Office,Richmond,Kentucky,South,OFF-ST-10001526,Office Supplies,1484.96,,375.4296,
9123,CA-2020-162250,11/24/2020,Same Day,PR-18880,Patrick Ryan,Consumer,San Francisco,California,West,OFF-PA-10002137,Office Supplies,105.78,,3.501,
9265,US-2020-128118,11/24/2020,Standard Class,MY-17380,Maribeth Yedwab,Corporate,Memphis,Tennessee,South,OFF-BI-10000216,Office Supplies,101.673,,-7.782,
554,CA-2020-101945,11/24/2020,Standard Class,GT-14710,Greg Tran,Consumer,Houston,Texas,Central,OFF-FA-10004248,Office Supplies,99.824,,2.5707,
4349,CA-2020-169894,11/24/2020,Second Class,MV-17485,Mark Van Huff,Consumer,Mesa,Arizona,West,OFF-BI-10004230,Office Supplies,107.724,,-15.1976,
4470,CA-2020-168641,11/24/2020,Standard Class,KA-16525,Kelly Andreada,Consumer,New York City,New York,East,OFF-PA-10001972,Office Supplies,111.96,,6.2208,
4467,CA-2020-168641,11/24/2020,Standard Class,KA-16525,Kelly Andreada,Consumer,New York City,New York,East,OFF-AR-10003759,Office Supplies,128.38,,7.371,
1492,CA-2020-166436,11/24/2020,Standard Class,TS-21370,Todd Sumrall,Corporate,New York City,New York,East,OFF-PA-10001838,Office Supplies,123.88,,2.8812,
9217,CA-2020-103765,11/24/2020,Standard Class,JG-15310,Jason Gross,Corporate,Odessa,Texas,Central,OFF-AP-10002311,Office Supplies,118.762,,-24.7716,
8117,CA-2020-105543,11/24/2020,Same Day,BG-11695,Brooke Gillingham,Corporate,Garden City,Kansas,Central,OFF-ST-10003123,Office Supplies,133.29,,7.9896,
4355,CA-2020-153654,11/24/2020,Second Class,MD-17860,Michael Dominguez,Corporate,Asheville,North Carolina,South,OFF-BI-10004465,Office Supplies,132.008,,-12.672,
3590,CA-2020-146535,11/24/2020,Standard Class,FM-14290,Frank Merwin,Home Office,Richmond,Kentucky,South,OFF-BI-10000546,Office Supplies,117.88,,1.4112,
4765,CA-2020-123701,11/24/2020,First Class,PG-18820,Patrick Gardner,Consumer,San Francisco,California,West,OFF-AR-10001860,Office Supplies,117.76,,9.9936,
9747,CA-2020-137505,11/24/2020,Same Day,BP-11290,Beth Paige,Consumer,Los Angeles,California,West,FUR-TA-10001676,Furniture,163.088,,-1.7772,
8960,CA-2020-150266,11/25/2020,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,OFF-AP-10002867,Office Supplies,104.84,,-179.776,
8959,CA-2020-150266,11/25/2020,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,TEC-PH-10003437,Technology,342.96,,37.495,
5080,US-2020-133312,11/25/2020,Standard Class,BD-11500,Bradley Drucker,Consumer,San Francisco,California,West,FUR-BO-10002213,Furniture,387.499,,-29.6058,
3848,CA-2020-129000,11/25/2020,Second Class,SZ-20035,Sam Zeldin,Home Office,Canton,Michigan,Central,OFF-ST-10001097,Office Supplies,526.81,,0,
9463,US-2020-109610,11/25/2020,Second Class,BS-11590,Brendan Sweed,Corporate,Louisville,Kentucky,South,FUR-CH-10001854,Furniture,714.96,,168.4704,
8661,CA-2020-124765,11/25/2020,Standard Class,HZ-14950,Henia Zydlo,Consumer,Fort Lauderdale,Florida,South,FUR-BO-10003965,Furniture,768.92,,-81.441,
8961,CA-2020-150266,11/25/2020,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,FUR-CH-10002126,Furniture,899.93,,-24.398,
5081,US-2020-133312,11/25/2020,Standard Class,BD-11500,Bradley Drucker,Consumer,San Francisco,California,West,OFF-ST-10001325,Office Supplies,111.48,,2.8296,
8684,CA-2020-101665,11/25/2020,Standard Class,TZ-21580,Tracy Zic,Consumer,San Francisco,California,West,OFF-AR-10002335,Office Supplies,100.16,,1.3416,
8962,CA-2020-150266,11/25/2020,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,OFF-AR-10001761,Office Supplies,130.688,,3.7376,
6319,CA-2020-161459,11/25/2020,Second Class,EB-13750,Edward Becker,Corporate,Laguna Niguel,California,West,TEC-PH-10004071,Technology,146.96,,3.4965,
6320,CA-2020-161459,11/25/2020,Second Class,EB-13750,Edward Becker,Corporate,Laguna Niguel,California,West,OFF-PA-10002377,Office Supplies,170.08,,15.336,
6979,CA-2020-155159,11/25/2020,Second Class,DL-13315,Delfina Latchford,Consumer,Atlanta,Georgia,South,OFF-PA-10003724,Office Supplies,150.87,,23.9463,
3630,CA-2020-155957,11/26/2020,Standard Class,CC-12610,Corey Catlett,Corporate,Columbus,Ohio,East,OFF-AP-10002082,Office Supplies,100.272,,9.801,
7135,CA-2020-141439,11/26/2020,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,Central,TEC-PH-10001819,Technology,116.98,,43.1904,
5135,CA-2020-155607,11/26/2020,Standard Class,FG-14260,Frank Gastineau,Home Office,New York City,New York,East,OFF-BI-10003364,Office Supplies,135.344,,32.6704,
7321,CA-2020-100097,11/26/2020,Second Class,MN-17935,Michael Nguyen,Consumer,New York City,New York,East,FUR-FU-10003623,Furniture,159.3,,37.884,
511,CA-2020-135307,11/26/2020,First Class,LS-17245,Lynn Smith,Consumer,Gladstone,Missouri,Central,FUR-FU-10001290,Furniture,170.3,,40.416,
1431,CA-2020-122700,11/26/2020,Standard Class,LT-17110,Liz Thompson,Consumer,Columbus,Ohio,East,TEC-PH-10003092,Technology,232.752,,-40.4712,
3631,CA-2020-155957,11/26/2020,Standard Class,CC-12610,Corey Catlett,Corporate,Columbus,Ohio,East,OFF-AP-10004708,Office Supplies,242.136,,23.9778,
7132,CA-2020-141439,11/26/2020,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,Central,FUR-TA-10001039,Furniture,280.94,,67.0644,
7136,CA-2020-141439,11/26/2020,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,Central,FUR-CH-10004287,Furniture,843.6,,240.294,
7320,CA-2020-100097,11/26/2020,Second Class,MN-17935,Michael Nguyen,Consumer,New York City,New York,East,TEC-PH-10002310,Technology,996.95,,264.5865,
7133,CA-2020-141439,11/26/2020,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,Central,TEC-PH-10002624,Technology,1906.96,,545.1884,
1570,CA-2020-165029,11/26/2020,Standard Class,AH-10075,Adam Hart,Corporate,Atlanta,Georgia,South,OFF-AR-10003504,Office Supplies,97.84,,3.7236,
7134,CA-2020-141439,11/26/2020,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,Central,FUR-FU-10001473,Furniture,124.46,,9.8856,
3853,CA-2020-130526,11/26/2020,First Class,GT-14755,Guy Thornton,Consumer,Rockford,Illinois,Central,OFF-BI-10001524,Office Supplies,130.568,,-53.7088,
512,CA-2020-135307,11/26/2020,First Class,LS-17245,Lynn Smith,Consumer,Gladstone,Missouri,Central,TEC-AC-10002399,Technology,136.04,,12.1728,
5134,CA-2020-155607,11/26/2020,Standard Class,FG-14260,Frank Gastineau,Home Office,New York City,New York,East,OFF-AP-10001962,Office Supplies,142.73,,14.6825,
4949,CA-2020-107125,11/27/2020,Standard Class,BD-11320,Bill Donatelli,Consumer,Los Angeles,California,West,OFF-BI-10001989,Office Supplies,132.488,,41.1208,
6639,CA-2020-103352,11/27/2020,Second Class,RP-19390,Resi Pölking,Consumer,New York City,New York,East,OFF-BI-10001196,Office Supplies,138.424,,36.2556,
915,CA-2020-102519,11/27/2020,First Class,BM-11650,Brian Moss,Corporate,Milwaukee,Wisconsin,Central,TEC-AC-10001772,Technology,166.73,,56.0547,
1936,CA-2020-101245,11/27/2020,Standard Class,LW-16990,Lindsay Williams,Corporate,San Francisco,California,West,TEC-AC-10001284,Technology,179.16,,59.8176,
7557,CA-2020-159506,11/27/2020,Standard Class,JR-16210,Justin Ritter,Corporate,Columbus,Indiana,Central,OFF-PA-10003641,Office Supplies,207.28,,72.8088,
1935,CA-2020-101245,11/27/2020,Standard Class,LW-16990,Lindsay Williams,Corporate,San Francisco,California,West,OFF-PA-10003129,Office Supplies,276.55,,114.9385,
7558,CA-2020-159506,11/27/2020,Standard Class,JR-16210,Justin Ritter,Corporate,Columbus,Indiana,Central,OFF-BI-10004519,Office Supplies,510.94,,224.073,
6638,CA-2020-103352,11/27/2020,Second Class,RP-19390,Resi Pölking,Consumer,New York City,New York,East,OFF-AR-10001573,Office Supplies,91.99,,2.0271,
2676,CA-2020-132185,11/27/2020,Standard Class,DB-13615,Doug Bickford,Consumer,Asheville,North Carolina,South,OFF-AR-10000422,Office Supplies,120.76,,0.7665,
4950,CA-2020-107125,11/27/2020,Standard Class,BD-11320,Bill Donatelli,Consumer,Los Angeles,California,West,FUR-FU-10000732,Furniture,155.84,,6.0288,
2677,CA-2020-132185,11/27/2020,Standard Class,DB-13615,Doug Bickford,Consumer,Asheville,North Carolina,South,OFF-AP-10001205,Office Supplies,144.584,,4.3584,
914,CA-2020-102519,11/27/2020,First Class,BM-11650,Brian Moss,Corporate,Milwaukee,Wisconsin,Central,FUR-FU-10004091,Furniture,147.94,,19.2454,
5838,CA-2020-133207,11/27/2020,Standard Class,DO-13645,Doug O'Connell,Consumer,Los Angeles,California,West,TEC-PH-10004100,Technology,169.568,,5.7568,
9743,CA-2020-131303,11/28/2020,Standard Class,EP-13915,Emily Phan,Consumer,San Diego,California,West,OFF-LA-10001074,Office Supplies,101.65,,29.4455,
2662,CA-2020-123372,11/28/2020,Standard Class,DG-13300,Deirdre Greer,Corporate,New York City,New York,East,OFF-EN-10003055,Office Supplies,108.96,,35.982,
1928,CA-2020-121538,11/28/2020,First Class,RH-19495,Rick Hansen,Consumer,Denver,Colorado,West,OFF-PA-10004071,Office Supplies,137.768,,31.0688,
948,US-2020-110576,11/28/2020,Standard Class,RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10003601,Furniture,536.488,,-12.9122,
949,US-2020-110576,11/28/2020,Standard Class,RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10000576,Furniture,122.232,,75.5424,
4247,CA-2020-117702,11/28/2020,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Baltimore,Maryland,East,FUR-FU-10000576,Furniture,1081.2,,272.792,
2661,CA-2020-123372,11/28/2020,Standard Class,DG-13300,Deirdre Greer,Corporate,New York City,New York,East,TEC-PH-10002834,Technology,524.89,,494.9725,
950,US-2020-110576,11/28/2020,Standard Class,RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,FUR-TA-10004154,Furniture,115.32,,-619.596,
4248,CA-2020-117702,11/28/2020,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Baltimore,Maryland,East,FUR-FU-10004270,Furniture,116.9,,7.524,
4246,CA-2020-117702,11/28/2020,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Baltimore,Maryland,East,OFF-AR-10004582,Office Supplies,117.64,,0.738,
952,US-2020-110576,11/28/2020,Standard Class,RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10002479,Office Supplies,102.344,,7.92,
951,US-2020-110576,11/28/2020,Standard Class,RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10000788,Office Supplies,151.552,,5.4432,
7391,CA-2020-108035,11/29/2020,Standard Class,TT-21070,Ted Trevino,Consumer,Chattanooga,Tennessee,South,FUR-FU-10004017,Furniture,122.52,,19.035,
7390,CA-2020-108035,11/29/2020,Standard Class,TT-21070,Ted Trevino,Consumer,Chattanooga,Tennessee,South,FUR-CH-10000454,Furniture,410.368,,48.796,
5585,CA-2020-105333,11/30/2020,Standard Class,VP-21730,Victor Preis,Home Office,New York City,New York,East,OFF-ST-10002182,Office Supplies,100.56,,1.6712,
880,CA-2020-111689,11/30/2020,Second Class,HP-14815,Harold Pawlan,Home Office,New York City,New York,East,OFF-BI-10003984,Office Supplies,106.472,,23.1093,
6936,CA-2020-137365,11/30/2020,Second Class,BP-11095,Bart Pistole,Corporate,El Paso,Texas,Central,TEC-AC-10001767,Technology,115.976,,-10.7973,
1604,CA-2020-116645,11/30/2020,Standard Class,ME-17725,Max Engle,Consumer,Newark,Delaware,East,OFF-AR-10001044,Office Supplies,166.94,,45.2226,
956,CA-2020-119305,11/30/2020,Standard Class,SW-20275,Scott Williamson,Consumer,Jackson,Mississippi,South,OFF-ST-10000604,Office Supplies,204.8,,43.45,
5587,CA-2020-105333,11/30/2020,Standard Class,VP-21730,Victor Preis,Home Office,New York City,New York,East,OFF-ST-10001809,Office Supplies,291.49,,5.3898,
5066,CA-2020-142090,11/30/2020,Standard Class,SC-20380,Shahid Collister,Consumer,Burlington,North Carolina,South,TEC-AC-10002001,Technology,408.976,,81.5949,
5586,CA-2020-105333,11/30/2020,Standard Class,VP-21730,Victor Preis,Home Office,New York City,New York,East,TEC-PH-10001468,Technology,590.06,,163.818,
3070,US-2020-120089,11/30/2020,Same Day,ML-17755,Max Ludwig,Home Office,Toledo,Ohio,East,OFF-AP-10003779,Office Supplies,673.936,,82.992,
9289,US-2020-165456,11/30/2020,First Class,TB-21625,Trudy Brown,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003981,Furniture,1129.316,,-15.4188,
881,CA-2020-111689,11/30/2020,Second Class,HP-14815,Harold Pawlan,Home Office,New York City,New York,East,FUR-CH-10004287,Furniture,1263.9,,262.39,
5067,CA-2020-142090,11/30/2020,Standard Class,SC-20380,Shahid Collister,Consumer,Burlington,North Carolina,South,FUR-TA-10001889,Furniture,1805.682,,-653.2834,
3899,CA-2020-102267,11/30/2020,Standard Class,SC-20800,Stuart Calhoun,Consumer,Edinburg,Texas,Central,OFF-FA-10000611,Office Supplies,128.368,,0.8288,
6300,CA-2020-107314,11/30/2020,First Class,MZ-17335,Maria Zettner,Home Office,San Francisco,California,West,FUR-FU-10003489,Furniture,152.83,,9.5571,
3779,US-2020-148768,11/30/2020,Second Class,PN-18775,Parhena Norris,Home Office,Miami,Florida,South,TEC-PH-10002564,Technology,175.976,,8.997,
211,CA-2020-135860,1/12/2020,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,103.99,,3.6796,
8871,CA-2020-101805,1/12/2020,Standard Class,SH-19975,Sally Hughsby,Corporate,Seattle,Washington,West,FUR-FU-10000023,Furniture,106.68,,31.0992,
583,CA-2020-145233,1/12/2020,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,TEC-PH-10000586,Technology,127.584,,9.2386,
207,CA-2020-135860,1/12/2020,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,131.92,,5.8744,
2125,CA-2020-144862,1/12/2020,Standard Class,EH-14005,Erica Hernandez,Home Office,Philadelphia,Pennsylvania,East,OFF-EN-10003040,Office Supplies,138.68,,35.3295,
7123,CA-2020-166926,1/12/2020,Standard Class,SO-20335,Sean O'Donnell,Consumer,Seattle,Washington,West,FUR-BO-10002598,Furniture,153.96,,41.1684,
208,CA-2020-135860,1/12/2020,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,156.98,,35.6346,
3244,CA-2020-113355,1/12/2020,Standard Class,SJ-20215,Sarah Jordon,Consumer,Grand Prairie,Texas,Central,TEC-PH-10004912,Technology,229.8,,24.7275,
260,CA-2020-163139,1/12/2020,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,East,OFF-ST-10002790,Office Supplies,238.55,,6.6465,
3245,CA-2020-113355,1/12/2020,Standard Class,SJ-20215,Sarah Jordon,Consumer,Grand Prairie,Texas,Central,FUR-CH-10002602,Furniture,354.058,,-18.1176,
9280,CA-2020-122539,1/12/2020,Standard Class,SC-20305,Sean Christensen,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003379,Furniture,419.972,,-28.498,
586,CA-2020-145233,1/12/2020,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,TEC-PH-10001254,Technology,449.368,,30.4776,
582,CA-2020-145233,1/12/2020,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,TEC-PH-10004977,Technology,483.376,,52.9173,
8872,CA-2020-101805,1/12/2020,Standard Class,SH-19975,Sally Hughsby,Corporate,Seattle,Washington,West,OFF-ST-10002756,Office Supplies,561.24,,5.4124,
8889,CA-2020-103968,1/12/2020,Standard Class,ML-17755,Max Ludwig,Home Office,Stockton,California,West,FUR-FU-10003394,Furniture,669.64,,107.0388,
4929,CA-2020-143245,1/12/2020,Standard Class,AD-10180,Alan Dominguez,Home Office,Fairfield,Connecticut,East,FUR-CH-10000155,Furniture,928.15,,251.202,
585,CA-2020-145233,1/12/2020,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,OFF-BI-10002764,Office Supplies,122.783,,-4.7481,
6864,CA-2020-138618,1/12/2020,Standard Class,MY-17380,Maribeth Yedwab,Corporate,San Antonio,Texas,Central,OFF-PA-10000520,Office Supplies,118.368,,3.6288,
6205,CA-2020-145660,1/12/2020,First Class,MG-17650,Matthew Grinstein,Home Office,Marion,Ohio,East,FUR-FU-10002885,Furniture,99.712,,1.7352,
261,CA-2020-163139,1/12/2020,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,East,OFF-BI-10003460,Office Supplies,118.52,,6.132,
209,CA-2020-135860,1/12/2020,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,134.92,,7.4824,
8870,CA-2020-101805,1/12/2020,Standard Class,SH-19975,Sally Hughsby,Corporate,Seattle,Washington,West,OFF-BI-10002003,Office Supplies,141.92,,5.373,
9279,CA-2020-122539,1/12/2020,Standard Class,SC-20305,Sean Christensen,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001759,Office Supplies,117.001,,-5.6007,
584,CA-2020-145233,1/12/2020,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,OFF-AP-10000358,Office Supplies,112.152,,3.5046,
259,CA-2020-163139,1/12/2020,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,East,TEC-AC-10000290,Technology,127.37,,6.9258,
9278,CA-2020-122539,1/12/2020,Standard Class,SC-20305,Sean Christensen,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10004853,Office Supplies,145.936,,5.1792,
3558,CA-2020-118542,1/12/2020,Standard Class,CC-12550,Clay Cheatham,Consumer,Los Angeles,California,West,OFF-BI-10003429,Office Supplies,138.128,,3.6714,
4140,CA-2020-127313,1/12/2020,First Class,RA-19285,Ralph Arnett,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10001228,Office Supplies,150.392,,2.337,
4928,CA-2020-143245,1/12/2020,Standard Class,AD-10180,Alan Dominguez,Home Office,Fairfield,Connecticut,East,OFF-PA-10001972,Office Supplies,153.44,,9.3312,
7122,CA-2020-166926,1/12/2020,Standard Class,SO-20335,Sean O'Donnell,Consumer,Seattle,Washington,West,OFF-PA-10001593,Office Supplies,129.86,,18.837,
3557,CA-2020-118542,1/12/2020,Standard Class,CC-12550,Clay Cheatham,Consumer,Los Angeles,California,West,OFF-PA-10004735,Office Supplies,130.36,,21.7728,
210,CA-2020-135860,1/12/2020,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,117.29,,16.2099,
2126,CA-2020-144862,1/12/2020,Standard Class,EH-14005,Erica Hernandez,Home Office,Philadelphia,Pennsylvania,East,TEC-PH-10000923,Technology,138.958,,9.4437,
4141,CA-2020-127313,1/12/2020,First Class,RA-19285,Ralph Arnett,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10003798,Furniture,182.12,,13.846,
2350,CA-2020-109701,2/12/2020,Same Day,AM-10360,Alice McCarthy,Corporate,Los Angeles,California,West,OFF-BI-10000632,Office Supplies,104.456,,22.5732,
2352,CA-2020-109701,2/12/2020,Same Day,AM-10360,Alice McCarthy,Corporate,Los Angeles,California,West,OFF-AP-10002765,Office Supplies,120.47,,22.2516,
1754,CA-2020-116715,2/12/2020,First Class,VW-21775,Victoria Wilson,Corporate,San Francisco,California,West,OFF-PA-10004475,Office Supplies,143.92,,53.8608,
7539,US-2020-112347,2/12/2020,Standard Class,BS-11380,Bill Stewart,Corporate,Denver,Colorado,West,OFF-ST-10003306,Office Supplies,155.288,,12.8574,
8971,CA-2020-157469,2/12/2020,Standard Class,ES-14080,Erin Smith,Corporate,Lakewood,Ohio,East,TEC-PH-10004531,Technology,199.188,,-25.198,
6272,CA-2020-102379,2/12/2020,Standard Class,BB-11545,Brenda Bowman,Corporate,Oakland,California,West,OFF-AR-10004022,Office Supplies,202.9,,44.975,
7541,US-2020-112347,2/12/2020,Standard Class,BS-11380,Bill Stewart,Corporate,Denver,Colorado,West,FUR-BO-10003546,Furniture,281.352,,-363.528,
9727,CA-2020-167395,2/12/2020,First Class,KM-16720,Kunst Miller,Consumer,Lowell,Massachusetts,East,OFF-AP-10001293,Office Supplies,325.86,,80.3208,
1996,US-2020-147221,2/12/2020,Second Class,JS-16030,Joy Smith,Consumer,Houston,Texas,Central,OFF-AP-10002534,Office Supplies,334.62,,-766.012,
7543,US-2020-112347,2/12/2020,Standard Class,BS-11380,Bill Stewart,Corporate,Denver,Colorado,West,FUR-FU-10001488,Furniture,556.704,,0,
1753,CA-2020-116715,2/12/2020,First Class,VW-21775,Victoria Wilson,Corporate,San Francisco,California,West,OFF-ST-10004340,Office Supplies,596.62,,151.0974,
4498,CA-2020-155075,2/12/2020,Standard Class,GW-14605,Giulietta Weimer,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003650,Office Supplies,155.176,,-462.8624,
6292,CA-2020-143756,2/12/2020,First Class,ME-17725,Max Engle,Consumer,Salem,Virginia,South,FUR-CH-10001854,Furniture,723.96,,168.4704,
7545,US-2020-112347,2/12/2020,Standard Class,BS-11380,Bill Stewart,Corporate,Denver,Colorado,West,FUR-CH-10002335,Furniture,245.68,,68.001,
9728,CA-2020-167395,2/12/2020,First Class,KM-16720,Kunst Miller,Consumer,Lowell,Massachusetts,East,TEC-PH-10004977,Technology,289.95,,284.1855,
6271,CA-2020-102379,2/12/2020,Standard Class,BB-11545,Brenda Bowman,Corporate,Oakland,California,West,FUR-CH-10004983,Furniture,182.056,,43.4646,
5531,CA-2020-160885,2/12/2020,Standard Class,JK-16090,Juliana Krohn,Consumer,Omaha,Nebraska,Central,TEC-PH-10001795,Technology,521.96,,743.988,
1755,CA-2020-116715,2/12/2020,First Class,VW-21775,Victoria Wilson,Corporate,San Francisco,California,West,OFF-PA-10003893,Office Supplies,84.56,,3.852,
8970,CA-2020-157469,2/12/2020,Standard Class,ES-14080,Erin Smith,Corporate,Lakewood,Ohio,East,OFF-AR-10001662,Office Supplies,128.728,,1.7262,
6690,CA-2020-104108,2/12/2020,Standard Class,RP-19855,Roy Phan,Corporate,Houston,Texas,Central,OFF-AR-10000817,Office Supplies,106.16,,2.128,
6760,CA-2020-165715,2/12/2020,Standard Class,BG-11035,Barry Gonzalez,Consumer,Greensboro,North Carolina,South,OFF-AR-10003903,Office Supplies,93.776,,2.4582,
2353,CA-2020-109701,2/12/2020,Same Day,AM-10360,Alice McCarthy,Corporate,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,121.08,,5.04,
2349,CA-2020-109701,2/12/2020,Same Day,AM-10360,Alice McCarthy,Corporate,Los Angeles,California,West,OFF-BI-10004187,Office Supplies,132.024,,3.1584,
9729,CA-2020-167395,2/12/2020,First Class,KM-16720,Kunst Miller,Consumer,Lowell,Massachusetts,East,OFF-SU-10001935,Office Supplies,134.36,,0.1744,
